VerifiedRiskAssesment,WCRE2789459056,824.4283164,0,0.284476083,novice,,24/03/2022-16:02:21.469,1648122148187
RiskAssesment,WCRE2789459056,824.4283164,0,0.284476083,,,24/03/2022-16:02:21.469,1648122148187
RiskAssesment,ISOB9919736377,965.5143585,0,0.821462099,,,24/03/2022-16:03:21.454,1648122148237
VerifiedRiskAssesment,ISOB9919736377,965.5143585,0,0.821462099,skilled,,24/03/2022-16:03:21.454,1648122148237
VerifiedAmount,LMZU6289376068,1228.944742,0,0,,,24/03/2022-16:03:21.516,1648122148237
NoviceAgentDecision,KDNR7602062547,1226.753888,0,0,novice,ACCEPTED,24/03/2022-16:05:21.438,1648122148337
LoanApplicationSubmitted,CGHU5212958160,1180.318144,0,0,,,24/03/2022-16:05:21.516,1648122148337
ApplicationDecision,RLWT3920835441,587.9718581,0,0,skilled,REJECTED,24/03/2022-16:06:21.391,1648122148387
VerifiedCreditCheck,NPDY7709127259,1116.563043,465.1952647,0,skilled,,24/03/2022-16:06:21.485,1648122148387
CreditCheck,NPDY7709127259,1116.563043,465.1952647,0,,,24/03/2022-16:06:21.485,1648122148387
VerifiedAmount,UJYF6292294139,779.8761646,0,0,,,24/03/2022-16:07:21.501,1648122148437
NoviceAgentDecision,SRHY2158784164,780.0217465,0,0,novice,ACCEPTED,24/03/2022-16:08:21.438,1648122148487
LoanApplicationSubmitted,UFAG9744529425,1100.498868,0,0,,,24/03/2022-16:09:21.532,1648122148537
ApplicationDecision,KDNR7602062547,1226.753888,0,0,novice,ACCEPTED,24/03/2022-16:11:21.438,1648122148637
LoanApplicationReceived,CGHU5212958160,1180.318144,0,0,,,24/03/2022-16:11:21.516,1648122148637
ApplicationDecision,SRHY2158784164,780.0217465,0,0,novice,ACCEPTED,24/03/2022-16:12:21.438,1648122148687
NoviceAgentDecision,WCRE2789459056,824.4283164,0,0,novice,ACCEPTED,24/03/2022-16:12:21.469,1648122148687
ApplicationDecision,WCRE2789459056,824.4283164,0,0,novice,ACCEPTED,24/03/2022-16:14:21.469,1648122148787
SkilledAgentDecision,SLYT9912399249,1008.442749,0,0,skilled,REJECTED,24/03/2022-16:14:21.469,1648122148787
LoanApplicationReceived,UFAG9744529425,1100.498868,0,0,,,24/03/2022-16:14:21.532,1648122148787
CreditCheck,LMZU6289376068,1228.944742,595.7247229,0,,,24/03/2022-16:16:21.516,1648122148887
VerifiedCreditCheck,LMZU6289376068,1228.944742,595.7247229,0,skilled,,24/03/2022-16:16:21.516,1648122148887
LoanApplicationSubmitted,LPZZ8583389592,1180.17119,0,0,,,24/03/2022-16:16:21.548,1648122148887
VerifiedAmount,CGHU5212958160,1180.318144,0,0,,,24/03/2022-16:17:21.516,1648122148937
SkilledAgentDecision,ISOB9919736377,965.5143585,0,0,skilled,REJECTED,24/03/2022-16:18:21.454,1648122148987
SkilledAgentDecision,NPDY7709127259,1116.563043,0,0,skilled,REJECTED,24/03/2022-16:20:21.485,1648122149087
VerifiedRiskAssesment,UJYF6292294139,779.8761646,0,0.37043689,novice,,24/03/2022-16:20:21.501,1648122149087
RiskAssesment,UJYF6292294139,779.8761646,0,0.37043689,,,24/03/2022-16:20:21.501,1648122149087
VerifiedAmount,UFAG9744529425,1100.498868,0,0,,,24/03/2022-16:21:21.532,1648122149137
LoanApplicationSubmitted,XWQF3727946166,863.2544282,0,0,,,24/03/2022-16:21:21.548,1648122149137
LoanApplicationReceived,LPZZ8583389592,1180.17119,0,0,,,24/03/2022-16:22:21.548,1648122149187
ApplicationDecision,ISOB9919736377,965.5143585,0,0,skilled,REJECTED,24/03/2022-16:24:21.454,1648122149287
ApplicationDecision,SLYT9912399249,1008.442749,0,0,skilled,REJECTED,24/03/2022-16:24:21.469,1648122149287
ApplicationDecision,NPDY7709127259,1116.563043,0,0,skilled,REJECTED,24/03/2022-16:24:21.485,1648122149287
SkilledAgentDecision,LMZU6289376068,1228.944742,0,0,skilled,REJECTED,24/03/2022-16:25:21.516,1648122149337
CreditCheck,CGHU5212958160,1180.318144,653.9771873,0,,,24/03/2022-16:27:21.516,1648122149437
VerifiedCreditCheck,CGHU5212958160,1180.318144,653.9771873,0,skilled,,24/03/2022-16:27:21.516,1648122149437
VerifiedAmount,LPZZ8583389592,1180.17119,0,0,,,24/03/2022-16:29:21.548,1648122149537
LoanApplicationReceived,XWQF3727946166,863.2544282,0,0,,,24/03/2022-16:29:21.548,1648122149537
LoanApplicationSubmitted,HHSF8210835289,975.4219549,0,0,,,24/03/2022-16:30:21.563,1648122149587
NoviceAgentDecision,UJYF6292294139,779.8761646,0,0,novice,ACCEPTED,24/03/2022-16:31:21.501,1648122149637
LoanApplicationReceived,HHSF8210835289,975.4219549,0,0,,,24/03/2022-16:31:21.563,1648122149637
ApplicationDecision,LMZU6289376068,1228.944742,0,0,skilled,REJECTED,24/03/2022-16:32:21.516,1648122149687
VerifiedAmount,XWQF3727946166,863.2544282,0,0,,,24/03/2022-16:33:21.548,1648122149737
ApplicationDecision,UJYF6292294139,779.8761646,0,0,novice,ACCEPTED,24/03/2022-16:34:21.501,1648122149787
VerifiedAmount,HHSF8210835289,975.4219549,0,0,,,24/03/2022-16:34:21.563,1648122149787
LoanApplicationSubmitted,GHBL3030842149,812.8461131,0,0,,,24/03/2022-16:34:21.563,1648122149787
LoanApplicationSubmitted,MOYH2348596598,946.4223841,0,0,,,24/03/2022-16:37:21.563,1648122149937
VerifiedRiskAssesment,HHSF8210835289,975.4219549,0,0.560732746,novice,,24/03/2022-16:38:21.563,1648122149987
RiskAssesment,HHSF8210835289,975.4219549,0,0.560732746,,,24/03/2022-16:38:21.563,1648122149987
SkilledAgentDecision,CGHU5212958160,1180.318144,0,0,skilled,REJECTED,24/03/2022-16:39:21.516,1648122150037
VerifiedRiskAssesment,XWQF3727946166,863.2544282,0,0.655479071,skilled,,24/03/2022-16:40:21.548,1648122150087
RiskAssesment,XWQF3727946166,863.2544282,0,0.655479071,,,24/03/2022-16:40:21.548,1648122150087
VerifiedCreditCheck,UFAG9744529425,1100.498868,601.7971135,0,skilled,,24/03/2022-16:41:21.532,1648122150137
CreditCheck,UFAG9744529425,1100.498868,601.7971135,0,,,24/03/2022-16:41:21.532,1648122150137
LoanApplicationReceived,GHBL3030842149,812.8461131,0,0,,,24/03/2022-16:42:21.563,1648122150187
LoanApplicationSubmitted,XQGO8383762568,1106.071093,0,0,,,24/03/2022-16:42:21.579,1648122150187
ApplicationDecision,CGHU5212958160,1180.318144,0,0,skilled,REJECTED,24/03/2022-16:43:21.516,1648122150237
CreditCheck,LPZZ8583389592,1180.17119,835.860229,0,,,24/03/2022-16:44:21.548,1648122150287
VerifiedCreditCheck,LPZZ8583389592,1180.17119,835.860229,0,novice,,24/03/2022-16:44:21.548,1648122150287
LoanApplicationReceived,MOYH2348596598,946.4223841,0,0,,,24/03/2022-16:45:21.563,1648122150337
LoanApplicationReceived,XQGO8383762568,1106.071093,0,0,,,24/03/2022-16:47:21.579,1648122150437
LoanApplicationSubmitted,XVVI1499943299,861.6678497,0,0,,,24/03/2022-16:48:21.594,1648122150487
NoviceAgentDecision,HHSF8210835289,975.4219549,0,0,novice,ACCEPTED,24/03/2022-16:49:21.563,1648122150537
VerifiedAmount,GHBL3030842149,812.8461131,0,0,,,24/03/2022-16:49:21.563,1648122150537
VerifiedAmount,XQGO8383762568,1106.071093,0,0,,,24/03/2022-16:49:21.579,1648122150537
LoanApplicationReceived,XVVI1499943299,861.6678497,0,0,,,24/03/2022-16:49:21.594,1648122150537
LoanApplicationSubmitted,DEFX4544330035,920.6492946,0,0,,,24/03/2022-16:50:21.594,1648122150587
VerifiedAmount,MOYH2348596598,946.4223841,0,0,,,24/03/2022-16:52:21.563,1648122150687
VerifiedAmount,XVVI1499943299,861.6678497,0,0,,,24/03/2022-16:52:21.594,1648122150687
NoviceAgentDecision,LPZZ8583389592,1180.17119,0,0,novice,ACCEPTED,24/03/2022-16:53:21.548,1648122150737
SkilledAgentDecision,XWQF3727946166,863.2544282,0,0,skilled,REJECTED,24/03/2022-16:53:21.548,1648122150737
VerifiedRiskAssesment,GHBL3030842149,812.8461131,0,0.475092973,novice,,24/03/2022-16:53:21.563,1648122150737
RiskAssesment,GHBL3030842149,812.8461131,0,0.475092973,,,24/03/2022-16:53:21.563,1648122150737
SkilledAgentDecision,UFAG9744529425,1100.498868,0,0,skilled,REJECTED,24/03/2022-16:54:21.532,1648122150787
ApplicationDecision,XWQF3727946166,863.2544282,0,0,skilled,REJECTED,24/03/2022-16:54:21.548,1648122150787
ApplicationDecision,HHSF8210835289,975.4219549,0,0,novice,ACCEPTED,24/03/2022-16:54:21.563,1648122150787
LoanApplicationSubmitted,YZKS7241767611,862.56546,0,0,,,24/03/2022-16:55:21.610,1648122150837
ApplicationDecision,LPZZ8583389592,1180.17119,0,0,novice,ACCEPTED,24/03/2022-16:58:21.548,1648122150987
VerifiedRiskAssesment,XVVI1499943299,861.6678497,0,0.646593573,skilled,,24/03/2022-16:58:21.594,1648122150987
RiskAssesment,XVVI1499943299,861.6678497,0,0.646593573,,,24/03/2022-16:58:21.594,1648122150987
CreditCheck,XQGO8383762568,1106.071093,594.9793212,0,,,24/03/2022-16:59:21.579,1648122151037
VerifiedCreditCheck,XQGO8383762568,1106.071093,594.9793212,0,skilled,,24/03/2022-16:59:21.579,1648122151037
LoanApplicationReceived,DEFX4544330035,920.6492946,0,0,,,24/03/2022-16:59:21.594,1648122151037
LoanApplicationReceived,YZKS7241767611,862.56546,0,0,,,24/03/2022-16:59:21.610,1648122151037
ApplicationDecision,UFAG9744529425,1100.498868,0,0,skilled,REJECTED,24/03/2022-17:00:21.532,1648122151087
VerifiedRiskAssesment,MOYH2348596598,946.4223841,0,0.366932609,novice,,24/03/2022-17:01:21.563,1648122151137
RiskAssesment,MOYH2348596598,946.4223841,0,0.366932609,,,24/03/2022-17:01:21.563,1648122151137
VerifiedAmount,YZKS7241767611,862.56546,0,0,,,24/03/2022-17:02:21.610,1648122151187
LoanApplicationSubmitted,NHXC4831229824,830.9588717,0,0,,,24/03/2022-17:02:21.626,1648122151187
LoanApplicationSubmitted,GXRL7833613313,865.7507738,0,0,,,24/03/2022-17:03:21.626,1648122151237
LoanApplicationReceived,NHXC4831229824,830.9588717,0,0,,,24/03/2022-17:04:21.626,1648122151287
NoviceAgentDecision,GHBL3030842149,812.8461131,0,0,novice,ACCEPTED,24/03/2022-17:05:21.563,1648122151337
VerifiedAmount,DEFX4544330035,920.6492946,0,0,,,24/03/2022-17:06:21.594,1648122151387
LoanApplicationReceived,GXRL7833613313,865.7507738,0,0,,,24/03/2022-17:06:21.626,1648122151387
SkilledAgentDecision,XQGO8383762568,1106.071093,0,0,skilled,REJECTED,24/03/2022-17:09:21.579,1648122151537
ApplicationDecision,GHBL3030842149,812.8461131,0,0,novice,ACCEPTED,24/03/2022-17:10:21.563,1648122151587
VerifiedAmount,NHXC4831229824,830.9588717,0,0,,,24/03/2022-17:10:21.626,1648122151587
VerifiedAmount,GXRL7833613313,865.7507738,0,0,,,24/03/2022-17:11:21.626,1648122151637
RiskAssesment,YZKS7241767611,862.56546,0,0.69993657,,,24/03/2022-17:12:21.610,1648122151687
VerifiedRiskAssesment,YZKS7241767611,862.56546,0,0.69993657,skilled,,24/03/2022-17:12:21.610,1648122151687
LoanApplicationSubmitted,OGPX6133653353,997.4670802,0,0,,,24/03/2022-17:12:21.641,1648122151687
SkilledAgentDecision,XVVI1499943299,861.6678497,0,0,skilled,REJECTED,24/03/2022-17:13:21.594,1648122151737
ApplicationDecision,XQGO8383762568,1106.071093,0,0,skilled,REJECTED,24/03/2022-17:15:21.579,1648122151837
NoviceAgentDecision,MOYH2348596598,946.4223841,0,0,novice,ACCEPTED,24/03/2022-17:16:21.563,1648122151887
RiskAssesment,DEFX4544330035,920.6492946,0,0.581182921,,,24/03/2022-17:17:21.594,1648122151937
VerifiedRiskAssesment,DEFX4544330035,920.6492946,0,0.581182921,novice,,24/03/2022-17:17:21.594,1648122151937
LoanApplicationSubmitted,DCMW3913641863,776.5379303,0,0,,,24/03/2022-17:18:21.657,1648122151987
VerifiedRiskAssesment,GXRL7833613313,865.7507738,0,0.840899028,skilled,,24/03/2022-17:20:21.626,1648122152087
RiskAssesment,GXRL7833613313,865.7507738,0,0.840899028,,,24/03/2022-17:20:21.626,1648122152087
LoanApplicationReceived,OGPX6133653353,997.4670802,0,0,,,24/03/2022-17:20:21.641,1648122152087
ApplicationDecision,XVVI1499943299,861.6678497,0,0,skilled,REJECTED,24/03/2022-17:22:21.594,1648122152187
ApplicationDecision,MOYH2348596598,946.4223841,0,0,novice,ACCEPTED,24/03/2022-17:23:21.563,1648122152237
RiskAssesment,NHXC4831229824,830.9588717,0,0.48175046,,,24/03/2022-17:25:21.626,1648122152337
VerifiedRiskAssesment,NHXC4831229824,830.9588717,0,0.48175046,novice,,24/03/2022-17:25:21.626,1648122152337
LoanApplicationSubmitted,GYQD6302938435,1046.88314,0,0,,,24/03/2022-17:25:21.657,1648122152337
SkilledAgentDecision,YZKS7241767611,862.56546,0,0,skilled,REJECTED,24/03/2022-17:26:21.610,1648122152387
VerifiedAmount,OGPX6133653353,997.4670802,0,0,,,24/03/2022-17:26:21.641,1648122152387
LoanApplicationReceived,DCMW3913641863,776.5379303,0,0,,,24/03/2022-17:26:21.657,1648122152387
VerifiedAmount,DCMW3913641863,776.5379303,0,0,,,24/03/2022-17:31:21.657,1648122152637
LoanApplicationReceived,GYQD6302938435,1046.88314,0,0,,,24/03/2022-17:31:21.657,1648122152637
NoviceAgentDecision,DEFX4544330035,920.6492946,0,0,novice,ACCEPTED,24/03/2022-17:32:21.594,1648122152687
ApplicationDecision,YZKS7241767611,862.56546,0,0,skilled,REJECTED,24/03/2022-17:32:21.610,1648122152687
