VerifiedCreditCheck,BBZM9464482055,1324.869073,669.3527676,0,skilled,,24/03/2022-14:43:07.051
LoanApplicationReceived,PSJB9352218037,785.4062756,0,0,,,24/03/2022-14:50:07.113
SkilledAgentDecision,BBZM9464482055,1324.869073,0,0,skilled,REJECTED,24/03/2022-14:53:07.051
SkilledAgentDecision,GPCG7225739325,877.6487173,0,0,skilled,REJECTED,24/03/2022-14:57:07.073
LoanApplicationReceived,GPCG7225739325,877.6487173,0,0,,,24/03/2022-14:29:07.073
RiskAssesment,VGDJ3738360047,894.3656495,0,0.532783229,,,24/03/2022-14:52:07.085
ApplicationDecision,YYAX3112117200,923.1891291,0,0,skilled,REJECTED,24/03/2022-16:20:07.263
LoanApplicationSubmitted,GPCG7225739325,877.6487173,0,0,,,24/03/2022-14:25:07.073
ApplicationDecision,GPCG7225739325,877.6487173,0,0,skilled,REJECTED,24/03/2022-14:59:07.073
LoanApplicationReceived,BBZM9464482055,1324.869073,0,0,,,24/03/2022-14:23:07.051
LoanApplicationReceived,YYAX3112117200,923.1891291,0,0,,,24/03/2022-15:59:07.263
VerifiedAmount,YYAX3112117200,923.1891291,0,0,,,24/03/2022-16:01:07.263
VerifiedCreditCheck,VIDK6083510374,1063.807819,812.3276193,0,novice,,24/03/2022-15:38:07.199
LoanApplicationSubmitted,HZLG5420937030,950.1259249,0,0,,,24/03/2022-15:31:07.210
SkilledAgentDecision,YYAX3112117200,923.1891291,0,0,skilled,REJECTED,24/03/2022-16:11:07.263
LoanApplicationSubmitted,VIDK6083510374,1063.807819,0,0,,,24/03/2022-15:18:07.199
VerifiedAmount,RLWT3920835441,587.9718581,0,0,,,24/03/2022-16:04:07.222
ApplicationDecision,SRHY2158784164,780.0217465,0,0,novice,ACCEPTED,24/03/2022-16:46:07.296
VerifiedRiskAssesment,SRHY2158784164,780.0217465,0,0.558993429,novice,,24/03/2022-16:27:07.296
RiskAssesment,RLWT3920835441,587.9718581,0,0.616966587,,,24/03/2022-16:19:07.222
VerifiedAmount,UMAA1223219663,935.5165592,0,0,,,24/03/2022-15:52:07.251
VerifiedAmount,SRHY2158784164,780.0217465,0,0,,,24/03/2022-16:17:07.296
ApplicationDecision,AJUU1442538506,1292.421587,0,0,novice,ACCEPTED,24/03/2022-16:21:07.216
ApplicationDecision,UMAA1223219663,935.5165592,0,0,skilled,REJECTED,24/03/2022-16:26:07.251
SkilledAgentDecision,RLWT3920835441,587.9718581,0,0,skilled,REJECTED,24/03/2022-16:34:07.222
SkilledAgentDecision,UMAA1223219663,935.5165592,0,0,skilled,REJECTED,24/03/2022-16:19:07.251
VerifiedRiskAssesment,RLWT3920835441,587.9718581,0,0.616966587,skilled,,24/03/2022-16:19:07.222
VerifiedRiskAssesment,HZLG5420937030,950.1259249,0,0.482039584,novice,,24/03/2022-15:57:07.210
CreditCheck,VIDK6083510374,1063.807819,812.3276193,0,,,24/03/2022-15:38:07.199
LoanApplicationReceived,HZLG5420937030,950.1259249,0,0,,,24/03/2022-15:36:07.210
RiskAssesment,ISOB9919736377,965.5143585,0,0.821462099,,,24/03/2022-16:37:07.337
ApplicationDecision,HZLG5420937030,950.1259249,0,0,novice,ACCEPTED,24/03/2022-16:10:07.210
LoanApplicationReceived,ISOB9919736377,965.5143585,0,0,,,24/03/2022-16:21:07.337
ApplicationDecision,ISOB9919736377,965.5143585,0,0,skilled,REJECTED,24/03/2022-16:58:07.337
NoviceAgentDecision,VIDK6083510374,1063.807819,0,0,novice,ACCEPTED,24/03/2022-15:55:07.199
VerifiedAmount,WCRE2789459056,824.4283164,0,0,,,24/03/2022-16:23:07.358
LoanApplicationSubmitted,WCRE2789459056,824.4283164,0,0,,,24/03/2022-16:15:07.358
NoviceAgentDecision,AJUU1442538506,1292.421587,0,0,novice,ACCEPTED,24/03/2022-16:14:07.216
NoviceAgentDecision,HZLG5420937030,950.1259249,0,0,novice,ACCEPTED,24/03/2022-16:08:07.210
RiskAssesment,WCRE2789459056,824.4283164,0,0.284476083,,,24/03/2022-16:36:07.358
RiskAssesment,HZLG5420937030,950.1259249,0,0.482039584,,,24/03/2022-15:57:07.210
CreditCheck,KEKQ3683341113,1348.962353,527.0340117,0,,,24/03/2022-15:31:07.167
ApplicationDecision,VIDK6083510374,1063.807819,0,0,novice,ACCEPTED,24/03/2022-16:03:07.199
VerifiedAmount,PSJB9352218037,785.4062756,0,0,,,24/03/2022-14:56:07.113
ApplicationDecision,BBZM9464482055,1324.869073,0,0,skilled,REJECTED,24/03/2022-14:57:07.051
SkilledAgentDecision,TVQR6803663889,1173.081526,0,0,skilled,REJECTED,24/03/2022-15:33:07.131
SkilledAgentDecision,KEKQ3683341113,1348.962353,0,0,skilled,REJECTED,24/03/2022-15:46:07.167
LoanApplicationSubmitted,BBZM9464482055,1324.869073,0,0,,,24/03/2022-14:16:07.051
SkilledAgentDecision,DNAK3663881946,539.6922606,0,0,skilled,REJECTED,24/03/2022-15:37:07.134
ApplicationDecision,DNAK3663881946,539.6922606,0,0,skilled,REJECTED,24/03/2022-15:43:07.134
RiskAssesment,DNAK3663881946,539.6922606,0,0.691191988,,,24/03/2022-15:22:07.134
LoanApplicationReceived,KEKQ3683341113,1348.962353,0,0,,,24/03/2022-15:06:07.167
LoanApplicationSubmitted,DNAK3663881946,539.6922606,0,0,,,24/03/2022-14:57:07.134
ApplicationDecision,HFSA9806910417,847.7586198,0,0,skilled,REJECTED,24/03/2022-15:39:07.170
VerifiedAmount,DNAK3663881946,539.6922606,0,0,,,24/03/2022-15:09:07.134
SkilledAgentDecision,HFSA9806910417,847.7586198,0,0,skilled,REJECTED,24/03/2022-15:36:07.170
LoanApplicationSubmitted,HFSA9806910417,847.7586198,0,0,,,24/03/2022-15:05:07.170
VerifiedAmount,TVQR6803663889,1173.081526,0,0,,,24/03/2022-15:05:07.131
LoanApplicationSubmitted,KEKQ3683341113,1348.962353,0,0,,,24/03/2022-15:02:07.167
VerifiedRiskAssesment,HFSA9806910417,847.7586198,0,0.622887224,skilled,,24/03/2022-15:24:07.170
LoanApplicationReceived,VIDK6083510374,1063.807819,0,0,,,24/03/2022-15:26:07.199
RiskAssesment,HFSA9806910417,847.7586198,0,0.622887224,,,24/03/2022-15:24:07.170
NoviceAgentDecision,WCRE2789459056,824.4283164,0,0,novice,ACCEPTED,24/03/2022-16:46:07.358
VerifiedRiskAssesment,WCRE2789459056,824.4283164,0,0.284476083,novice,,24/03/2022-16:36:07.358
ApplicationDecision,WCRE2789459056,824.4283164,0,0,novice,ACCEPTED,24/03/2022-16:48:07.358
LoanApplicationReceived,WCRE2789459056,824.4283164,0,0,,,24/03/2022-16:23:07.358
LoanApplicationReceived,RLWT3920835441,587.9718581,0,0,,,24/03/2022-15:54:07.222
LoanApplicationReceived,AJUU1442538506,1292.421587,0,0,,,24/03/2022-15:43:07.216
SkilledAgentDecision,ISOB9919736377,965.5143585,0,0,skilled,REJECTED,24/03/2022-16:52:07.337
LoanApplicationSubmitted,ISOB9919736377,965.5143585,0,0,,,24/03/2022-16:12:07.337
VerifiedAmount,ISOB9919736377,965.5143585,0,0,,,24/03/2022-16:27:07.337
SkilledAgentDecision,SLYT9912399249,1008.442749,0,0,skilled,REJECTED,24/03/2022-16:48:07.391
RiskAssesment,UMAA1223219663,935.5165592,0,0.824549287,,,24/03/2022-16:03:07.251
VerifiedAmount,SLYT9912399249,1008.442749,0,0,,,24/03/2022-16:32:07.391
VerifiedCreditCheck,NPDY7709127259,1116.563043,465.1952647,0,skilled,,24/03/2022-16:40:07.407
LoanApplicationSubmitted,SLYT9912399249,1008.442749,0,0,,,24/03/2022-16:18:07.391
LoanApplicationReceived,SLYT9912399249,1008.442749,0,0,,,24/03/2022-16:27:07.391
CreditCheck,SLYT9912399249,1008.442749,311.2156483,0,,,24/03/2022-16:35:07.391
SkilledAgentDecision,NPDY7709127259,1116.563043,0,0,skilled,REJECTED,24/03/2022-16:54:07.407
LoanApplicationReceived,UJYF6292294139,779.8761646,0,0,,,24/03/2022-16:35:07.415
VerifiedRiskAssesment,UJYF6292294139,779.8761646,0,0.37043689,novice,,24/03/2022-16:54:07.415
RiskAssesment,YYAX3112117200,923.1891291,0,0.62534065,,,24/03/2022-16:04:07.263
VerifiedAmount,HFSA9806910417,847.7586198,0,0,,,24/03/2022-15:15:07.170
VerifiedAmount,VIDK6083510374,1063.807819,0,0,,,24/03/2022-15:30:07.199
ApplicationDecision,LMZU6289376068,1228.944742,0,0,skilled,REJECTED,24/03/2022-17:06:07.429
LoanApplicationSubmitted,LMZU6289376068,1228.944742,0,0,,,24/03/2022-16:32:07.429
SkilledAgentDecision,LMZU6289376068,1228.944742,0,0,skilled,REJECTED,24/03/2022-16:59:07.429
VerifiedCreditCheck,AJUU1442538506,1292.421587,829.5849625,0,novice,,24/03/2022-16:00:07.216
RiskAssesment,SRHY2158784164,780.0217465,0,0.558993429,,,24/03/2022-16:27:07.296
NoviceAgentDecision,SRHY2158784164,780.0217465,0,0,novice,ACCEPTED,24/03/2022-16:42:07.296
VerifiedAmount,KDNR7602062547,1226.753888,0,0,,,24/03/2022-16:12:07.282
LoanApplicationReceived,SRHY2158784164,780.0217465,0,0,,,24/03/2022-16:10:07.296
NoviceAgentDecision,KDNR7602062547,1226.753888,0,0,novice,ACCEPTED,24/03/2022-16:39:07.282
LoanApplicationSubmitted,KDNR7602062547,1226.753888,0,0,,,24/03/2022-16:02:07.282
VerifiedCreditCheck,KDNR7602062547,1226.753888,1013.33724,0,novice,,24/03/2022-16:21:07.282
CreditCheck,KDNR7602062547,1226.753888,1013.33724,0,,,24/03/2022-16:21:07.282
LoanApplicationReceived,KDNR7602062547,1226.753888,0,0,,,24/03/2022-16:04:07.282
ApplicationDecision,CGHU5212958160,1180.318144,0,0,skilled,REJECTED,24/03/2022-17:17:07.441
LoanApplicationSubmitted,CGHU5212958160,1180.318144,0,0,,,24/03/2022-16:39:07.441
ApplicationDecision,KDNR7602062547,1226.753888,0,0,novice,ACCEPTED,24/03/2022-16:45:07.282
LoanApplicationSubmitted,AJUU1442538506,1292.421587,0,0,,,24/03/2022-15:38:07.216
LoanApplicationReceived,UMAA1223219663,935.5165592,0,0,,,24/03/2022-15:51:07.251
LoanApplicationSubmitted,UMAA1223219663,935.5165592,0,0,,,24/03/2022-15:47:07.251
LoanApplicationSubmitted,YYAX3112117200,923.1891291,0,0,,,24/03/2022-15:56:07.263
VerifiedAmount,AJUU1442538506,1292.421587,0,0,,,24/03/2022-15:48:07.216
ApplicationDecision,RLWT3920835441,587.9718581,0,0,skilled,REJECTED,24/03/2022-16:40:07.222
CreditCheck,CGHU5212958160,1180.318144,653.9771873,0,,,24/03/2022-17:01:07.441
SkilledAgentDecision,CGHU5212958160,1180.318144,0,0,skilled,REJECTED,24/03/2022-17:13:07.441
VerifiedCreditCheck,LMZU6289376068,1228.944742,595.7247229,0,skilled,,24/03/2022-16:50:07.429
LoanApplicationSubmitted,SRHY2158784164,780.0217465,0,0,,,24/03/2022-16:05:07.296
ApplicationDecision,UFAG9744529425,1100.498868,0,0,skilled,REJECTED,24/03/2022-17:34:07.462
VerifiedAmount,UFAG9744529425,1100.498868,0,0,,,24/03/2022-16:55:07.462
LoanApplicationReceived,UFAG9744529425,1100.498868,0,0,,,24/03/2022-16:48:07.462
CreditCheck,UFAG9744529425,1100.498868,601.7971135,0,,,24/03/2022-17:15:07.462
VerifiedAmount,LMZU6289376068,1228.944742,0,0,,,24/03/2022-16:37:07.429
LoanApplicationReceived,LMZU6289376068,1228.944742,0,0,,,24/03/2022-16:34:07.429
LoanApplicationSubmitted,UJYF6292294139,779.8761646,0,0,,,24/03/2022-16:27:07.415
RiskAssesment,UJYF6292294139,779.8761646,0,0.37043689,,,24/03/2022-16:54:07.415
VerifiedAmount,UJYF6292294139,779.8761646,0,0,,,24/03/2022-16:41:07.415
NoviceAgentDecision,UJYF6292294139,779.8761646,0,0,novice,ACCEPTED,24/03/2022-17:05:07.415
VerifiedRiskAssesment,UMAA1223219663,935.5165592,0,0.824549287,skilled,,24/03/2022-16:03:07.251
ApplicationDecision,NPDY7709127259,1116.563043,0,0,skilled,REJECTED,24/03/2022-16:58:07.407
ApplicationDecision,UJYF6292294139,779.8761646,0,0,novice,ACCEPTED,24/03/2022-17:08:07.415
VerifiedAmount,NPDY7709127259,1116.563043,0,0,,,24/03/2022-16:32:07.407
VerifiedCreditCheck,SLYT9912399249,1008.442749,311.2156483,0,skilled,,24/03/2022-16:35:07.391
CreditCheck,NPDY7709127259,1116.563043,465.1952647,0,,,24/03/2022-16:40:07.407
LoanApplicationReceived,NPDY7709127259,1116.563043,0,0,,,24/03/2022-16:27:07.407
ApplicationDecision,SLYT9912399249,1008.442749,0,0,skilled,REJECTED,24/03/2022-16:58:07.391
VerifiedRiskAssesment,ISOB9919736377,965.5143585,0,0.821462099,skilled,,24/03/2022-16:37:07.337
LoanApplicationReceived,DNAK3663881946,539.6922606,0,0,,,24/03/2022-15:06:07.134
LoanApplicationSubmitted,NPDY7709127259,1116.563043,0,0,,,24/03/2022-16:21:07.407
CreditCheck,LMZU6289376068,1228.944742,595.7247229,0,,,24/03/2022-16:50:07.429
LoanApplicationSubmitted,UFAG9744529425,1100.498868,0,0,,,24/03/2022-16:43:07.462
SkilledAgentDecision,UFAG9744529425,1100.498868,0,0,skilled,REJECTED,24/03/2022-17:28:07.462
VerifiedAmount,CGHU5212958160,1180.318144,0,0,,,24/03/2022-16:51:07.441
LoanApplicationReceived,CGHU5212958160,1180.318144,0,0,,,24/03/2022-16:45:07.441
VerifiedCreditCheck,CGHU5212958160,1180.318144,653.9771873,0,skilled,,24/03/2022-17:01:07.441
VerifiedCreditCheck,UFAG9744529425,1100.498868,601.7971135,0,skilled,,24/03/2022-17:15:07.462
LoanApplicationSubmitted,LPZZ8583389592,1180.17119,0,0,,,24/03/2022-16:50:07.485
VerifiedCreditCheck,LPZZ8583389592,1180.17119,835.860229,0,novice,,24/03/2022-17:18:07.485
NoviceAgentDecision,LPZZ8583389592,1180.17119,0,0,novice,ACCEPTED,24/03/2022-17:27:07.485
LoanApplicationReceived,LPZZ8583389592,1180.17119,0,0,,,24/03/2022-16:56:07.485
VerifiedAmount,LPZZ8583389592,1180.17119,0,0,,,24/03/2022-17:03:07.485
CreditCheck,LPZZ8583389592,1180.17119,835.860229,0,,,24/03/2022-17:18:07.485
ApplicationDecision,LPZZ8583389592,1180.17119,0,0,novice,ACCEPTED,24/03/2022-17:32:07.485
LoanApplicationSubmitted,XWQF3727946166,863.2544282,0,0,,,24/03/2022-16:55:07.490
VerifiedAmount,XWQF3727946166,863.2544282,0,0,,,24/03/2022-17:07:07.490
SkilledAgentDecision,XWQF3727946166,863.2544282,0,0,skilled,REJECTED,24/03/2022-17:27:07.490
VerifiedRiskAssesment,XWQF3727946166,863.2544282,0,0.655479071,skilled,,24/03/2022-17:14:07.490
ApplicationDecision,XWQF3727946166,863.2544282,0,0,skilled,REJECTED,24/03/2022-17:28:07.490
RiskAssesment,XWQF3727946166,863.2544282,0,0.655479071,,,24/03/2022-17:14:07.490
LoanApplicationReceived,XWQF3727946166,863.2544282,0,0,,,24/03/2022-17:03:07.490
LoanApplicationSubmitted,HHSF8210835289,975.4219549,0,0,,,24/03/2022-17:04:07.555
LoanApplicationReceived,HHSF8210835289,975.4219549,0,0,,,24/03/2022-17:05:07.555
RiskAssesment,HHSF8210835289,975.4219549,0,0.560732746,,,24/03/2022-17:12:07.555
VerifiedRiskAssesment,HHSF8210835289,975.4219549,0,0.560732746,novice,,24/03/2022-17:12:07.555
ApplicationDecision,HHSF8210835289,975.4219549,0,0,novice,ACCEPTED,24/03/2022-17:28:07.555
VerifiedAmount,HHSF8210835289,975.4219549,0,0,,,24/03/2022-17:08:07.555
NoviceAgentDecision,HHSF8210835289,975.4219549,0,0,novice,ACCEPTED,24/03/2022-17:23:07.555
ApplicationDecision,GHBL3030842149,812.8461131,0,0,novice,ACCEPTED,24/03/2022-17:44:07.571
LoanApplicationReceived,GHBL3030842149,812.8461131,0,0,,,24/03/2022-17:16:07.571
LoanApplicationSubmitted,GHBL3030842149,812.8461131,0,0,,,24/03/2022-17:08:07.571
VerifiedRiskAssesment,GHBL3030842149,812.8461131,0,0.475092973,novice,,24/03/2022-17:27:07.571
VerifiedAmount,GHBL3030842149,812.8461131,0,0,,,24/03/2022-17:23:07.571
NoviceAgentDecision,GHBL3030842149,812.8461131,0,0,novice,ACCEPTED,24/03/2022-17:39:07.571
RiskAssesment,GHBL3030842149,812.8461131,0,0.475092973,,,24/03/2022-17:27:07.571
ApplicationDecision,MOYH2348596598,946.4223841,0,0,novice,ACCEPTED,24/03/2022-17:57:07.586
LoanApplicationSubmitted,MOYH2348596598,946.4223841,0,0,,,24/03/2022-17:11:07.586
VerifiedRiskAssesment,MOYH2348596598,946.4223841,0,0.366932609,novice,,24/03/2022-17:35:07.586
VerifiedAmount,MOYH2348596598,946.4223841,0,0,,,24/03/2022-17:26:07.586
RiskAssesment,MOYH2348596598,946.4223841,0,0.366932609,,,24/03/2022-17:35:07.586
NoviceAgentDecision,MOYH2348596598,946.4223841,0,0,novice,ACCEPTED,24/03/2022-17:50:07.586
LoanApplicationReceived,XQGO8383762568,1106.071093,0,0,,,24/03/2022-17:21:07.599
ApplicationDecision,XQGO8383762568,1106.071093,0,0,skilled,REJECTED,24/03/2022-17:49:07.599
SkilledAgentDecision,XQGO8383762568,1106.071093,0,0,skilled,REJECTED,24/03/2022-17:43:07.599
VerifiedCreditCheck,XQGO8383762568,1106.071093,594.9793212,0,skilled,,24/03/2022-17:33:07.599
LoanApplicationReceived,XVVI1499943299,861.6678497,0,0,,,24/03/2022-17:23:07.612
ApplicationDecision,XVVI1499943299,861.6678497,0,0,skilled,REJECTED,24/03/2022-17:56:07.612
VerifiedRiskAssesment,XVVI1499943299,861.6678497,0,0.646593573,skilled,,24/03/2022-17:32:07.612
LoanApplicationSubmitted,XVVI1499943299,861.6678497,0,0,,,24/03/2022-17:22:07.612
RiskAssesment,XVVI1499943299,861.6678497,0,0.646593573,,,24/03/2022-17:32:07.612
VerifiedAmount,XQGO8383762568,1106.071093,0,0,,,24/03/2022-17:23:07.599
VerifiedAmount,XVVI1499943299,861.6678497,0,0,,,24/03/2022-17:26:07.612
LoanApplicationSubmitted,XQGO8383762568,1106.071093,0,0,,,24/03/2022-17:16:07.599
CreditCheck,XQGO8383762568,1106.071093,594.9793212,0,,,24/03/2022-17:33:07.599
SkilledAgentDecision,XVVI1499943299,861.6678497,0,0,skilled,REJECTED,24/03/2022-17:47:07.612
LoanApplicationReceived,MOYH2348596598,946.4223841,0,0,,,24/03/2022-17:19:07.586
ApplicationDecision,DEFX4544330035,920.6492946,0,0,novice,ACCEPTED,24/03/2022-18:12:07.645
VerifiedRiskAssesment,DEFX4544330035,920.6492946,0,0.581182921,novice,,24/03/2022-17:51:07.645
NoviceAgentDecision,DEFX4544330035,920.6492946,0,0,novice,ACCEPTED,24/03/2022-18:06:07.645
LoanApplicationReceived,DEFX4544330035,920.6492946,0,0,,,24/03/2022-17:33:07.645
RiskAssesment,DEFX4544330035,920.6492946,0,0.581182921,,,24/03/2022-17:51:07.645
VerifiedAmount,DEFX4544330035,920.6492946,0,0,,,24/03/2022-17:40:07.645
LoanApplicationSubmitted,DEFX4544330035,920.6492946,0,0,,,24/03/2022-17:24:07.645
ApplicationDecision,YZKS7241767611,862.56546,0,0,skilled,REJECTED,24/03/2022-18:06:07.670
VerifiedRiskAssesment,YZKS7241767611,862.56546,0,0.69993657,skilled,,24/03/2022-17:46:07.670
SkilledAgentDecision,YZKS7241767611,862.56546,0,0,skilled,REJECTED,24/03/2022-18:00:07.670
VerifiedAmount,YZKS7241767611,862.56546,0,0,,,24/03/2022-17:36:07.670
LoanApplicationReceived,YZKS7241767611,862.56546,0,0,,,24/03/2022-17:33:07.670
LoanApplicationSubmitted,YZKS7241767611,862.56546,0,0,,,24/03/2022-17:29:07.670
RiskAssesment,YZKS7241767611,862.56546,0,0.69993657,,,24/03/2022-17:46:07.670
LoanApplicationReceived,NHXC4831229824,830.9588717,0,0,,,24/03/2022-17:38:07.683
VerifiedRiskAssesment,NHXC4831229824,830.9588717,0,0.48175046,novice,,24/03/2022-17:59:07.683
ApplicationDecision,NHXC4831229824,830.9588717,0,0,novice,ACCEPTED,24/03/2022-18:15:07.683
LoanApplicationSubmitted,NHXC4831229824,830.9588717,0,0,,,24/03/2022-17:36:07.683
NoviceAgentDecision,NHXC4831229824,830.9588717,0,0,novice,ACCEPTED,24/03/2022-18:09:07.683
VerifiedAmount,NHXC4831229824,830.9588717,0,0,,,24/03/2022-17:44:07.683
RiskAssesment,NHXC4831229824,830.9588717,0,0.48175046,,,24/03/2022-17:59:07.683
ApplicationDecision,GXRL7833613313,865.7507738,0,0,skilled,REJECTED,24/03/2022-18:14:07.692
LoanApplicationReceived,GXRL7833613313,865.7507738,0,0,,,24/03/2022-17:40:07.692
LoanApplicationSubmitted,GXRL7833613313,865.7507738,0,0,,,24/03/2022-17:37:07.692
VerifiedRiskAssesment,GXRL7833613313,865.7507738,0,0.840899028,skilled,,24/03/2022-17:54:07.692
RiskAssesment,GXRL7833613313,865.7507738,0,0.840899028,,,24/03/2022-17:54:07.692
SkilledAgentDecision,GXRL7833613313,865.7507738,0,0,skilled,REJECTED,24/03/2022-18:08:07.692
VerifiedAmount,GXRL7833613313,865.7507738,0,0,,,24/03/2022-17:45:07.692
LoanApplicationReceived,OGPX6133653353,997.4670802,0,0,,,24/03/2022-17:54:07.707
RiskAssesment,OGPX6133653353,997.4670802,0,0.564306988,,,24/03/2022-18:10:07.707
LoanApplicationSubmitted,OGPX6133653353,997.4670802,0,0,,,24/03/2022-17:46:07.707
VerifiedAmount,OGPX6133653353,997.4670802,0,0,,,24/03/2022-18:00:07.707
ApplicationDecision,OGPX6133653353,997.4670802,0,0,novice,ACCEPTED,24/03/2022-18:29:07.707
VerifiedRiskAssesment,OGPX6133653353,997.4670802,0,0.564306988,novice,,24/03/2022-18:10:07.707
NoviceAgentDecision,OGPX6133653353,997.4670802,0,0,novice,ACCEPTED,24/03/2022-18:21:07.707
RiskAssesment,DCMW3913641863,776.5379303,0,0.473220686,,,24/03/2022-18:16:07.721
LoanApplicationSubmitted,DCMW3913641863,776.5379303,0,0,,,24/03/2022-17:52:07.721
LoanApplicationReceived,DCMW3913641863,776.5379303,0,0,,,24/03/2022-18:00:07.721
ApplicationDecision,DCMW3913641863,776.5379303,0,0,novice,ACCEPTED,24/03/2022-18:27:07.721
NoviceAgentDecision,DCMW3913641863,776.5379303,0,0,novice,ACCEPTED,24/03/2022-18:26:07.721
VerifiedRiskAssesment,DCMW3913641863,776.5379303,0,0.473220686,novice,,24/03/2022-18:16:07.721
VerifiedAmount,DCMW3913641863,776.5379303,0,0,,,24/03/2022-18:05:07.721
LoanApplicationReceived,GYQD6302938435,1046.88314,0,0,,,24/03/2022-18:05:07.734
LoanApplicationSubmitted,GYQD6302938435,1046.88314,0,0,,,24/03/2022-17:59:07.734
VerifiedCreditCheck,GYQD6302938435,1046.88314,607.1770189,0,skilled,,24/03/2022-18:23:07.734
CreditCheck,GYQD6302938435,1046.88314,607.1770189,0,,,24/03/2022-18:23:07.734
VerifiedAmount,GYQD6302938435,1046.88314,0,0,,,24/03/2022-18:13:07.734
ApplicationDecision,GYQD6302938435,1046.88314,0,0,skilled,REJECTED,24/03/2022-18:35:07.734
SkilledAgentDecision,GYQD6302938435,1046.88314,0,0,skilled,REJECTED,24/03/2022-18:35:07.734
LoanApplicationReceived,WUXN4653538982,1331.960435,0,0,,,24/03/2022-18:16:07.757
VerifiedCreditCheck,WUXN4653538982,1331.960435,659.4612185,0,skilled,,24/03/2022-18:36:07.757
LoanApplicationSubmitted,WUXN4653538982,1331.960435,0,0,,,24/03/2022-18:09:07.757
ApplicationDecision,WUXN4653538982,1331.960435,0,0,skilled,REJECTED,24/03/2022-18:52:07.757
SkilledAgentDecision,WUXN4653538982,1331.960435,0,0,skilled,REJECTED,24/03/2022-18:48:07.757
VerifiedAmount,WUXN4653538982,1331.960435,0,0,,,24/03/2022-18:24:07.757
CreditCheck,WUXN4653538982,1331.960435,659.4612185,0,,,24/03/2022-18:36:07.757
LoanApplicationSubmitted,RQHA8782089105,1148.408832,0,0,,,24/03/2022-18:16:07.784
VerifiedCreditCheck,RQHA8782089105,1148.408832,729.1303635,0,novice,,24/03/2022-18:35:07.784
VerifiedAmount,RQHA8782089105,1148.408832,0,0,,,24/03/2022-18:26:07.784
ApplicationDecision,RQHA8782089105,1148.408832,0,0,novice,ACCEPTED,24/03/2022-18:53:07.784
