2014-04-03,05:33:15,0024a4dc000013c6,fast,10.96,7,\N,72
2014-04-03,05:33:15,0024a4dc000013c6,onramp,0.00,0,\N,-1
2014-04-03,05:33:15,0024a4dc00003444,slow,5.70,3,\N,-1
2014-04-03,05:33:15,0024a4dc00003444,fast,9.27,6,\N,-1
2014-04-03,05:33:15,0024a4dc00003444,offramp,5.23,4,\N,70
2014-04-03,05:33:15,0024a4dc000025ec,slow,47.25,3,\N,12
2014-04-03,05:33:15,0024a4dc000025ec,fast,33.78,9,\N,46
2014-04-03,05:33:15,0024a4dc000025ec,onramp,25.74,2,\N,20
2014-04-03,05:33:15,0024a4dc0000343e,middle,8.46,3,\N,62
2014-04-03,05:33:15,0024a4dc0000343e,right,52.47,7,\N,22
2014-04-03,05:33:15,0024a4dc0000343e,left,2.29,2,\N,68
2014-04-03,05:33:30,0024a4dc00003356,slow,11.04,4,\N,68
2014-04-03,05:33:30,0024a4dc00003356,fast,13.12,7,\N,72
2014-04-03,05:33:30,0024a4dc00003356,onramp,1.46,1,\N,54
2014-04-03,05:33:30,0024a4dc00003354,slow,1.33,1,\N,68
2014-04-03,05:33:30,0024a4dc00003354,fast,18.15,9,\N,76
2014-04-03,05:33:30,0024a4dc00003354,onramp,16.58,8,\N,64
2014-04-03,05:33:30,0024a4dc0000343c,slow,21.88,12,\N,70
2014-04-03,05:33:30,0024a4dc0000343c,fast,22.50,13,\N,80
2014-04-03,05:33:30,0024a4dc0000343b,onramp,4.79,1,\N,-1
2014-04-03,05:33:30,0024a4dc0000343b,offramp,9.65,5,\N,66
2014-04-03,05:33:30,0024a4dc0000343b,slow_entry,15.96,5,\N,68
2014-04-03,05:33:30,0024a4dc0000343b,fast_entry,7.53,5,\N,94
2014-04-03,05:33:30,0024a4dc0000343b,slow_exit,11.13,9,\N,86
2014-04-03,05:33:30,0024a4dc0000343b,fast_exit,13.33,7,\N,88
2014-04-03,05:33:30,0024a4dc00003445,onramp,5.18,2,\N,52
2014-04-03,05:33:30,0024a4dc00003445,offramp,10.68,5,\N,52
2014-04-03,05:33:30,0024a4dc00003445,slow_entry,27.59,7,\N,38
2014-04-03,05:33:30,0024a4dc00003445,fast_entry,41.02,9,\N,30
2014-04-03,05:33:30,0024a4dc00003445,slow_exit,13.22,4,\N,52
2014-04-03,05:33:30,0024a4dc00003445,fast_exit,24.65,9,\N,40
2014-04-03,05:33:30,0024a4dc00003357,slow,35.70,6,\N,28
2014-04-03,05:33:30,0024a4dc00003357,fast,45.05,5,\N,28
2014-04-03,05:33:30,0024a4dc00000ddd,slow,30.29,7,\N,34
2014-04-03,05:33:30,0024a4dc00000ddd,fast,40.47,5,\N,16
2014-04-03,05:33:30,0024a4dc00000ddd,offramp,1.64,1,\N,66
2014-04-03,05:33:30,0024a4dc00000ddd,queue,18.65,5,\N,44
2014-04-03,05:33:30,0024a4dc00003355,slow,35.39,7,\N,24
2014-04-03,05:33:30,0024a4dc00003355,fast,22.15,8,\N,40
2014-04-03,05:33:30,0024a4dc00003355,onramp,2.21,1,\N,30
2014-04-03,05:33:30,0024a4dc00003355,slow_bis,37.27,7,\N,28
2014-04-03,05:33:30,0024a4dc00003355,fast_bis,24.31,7,\N,38
2014-04-03,05:33:30,0024a4dc000021d1,slow,10.44,5,\N,58
2014-04-03,05:33:30,0024a4dc000021d1,fast,21.17,10,\N,64
2014-04-03,05:33:30,0024a4dc000021d1,offramp,0.00,0,\N,-1
2014-04-03,05:33:30,0024a4dc0000343f,slow,9.71,6,\N,74
2014-04-03,05:33:30,0024a4dc0000343f,fast,12.51,8,\N,82
2014-04-03,05:33:30,0024a4dc0000343f,onramp,1.88,1,\N,60
2014-04-03,05:33:30,0024a4dc00001b5c,,6.98,2,\N,-1
2014-04-03,05:33:30,0024a4dc000025ea,slow,17.03,4,\N,74
2014-04-03,05:33:30,0024a4dc000025ea,fast,18.31,8,\N,82
2014-04-03,05:33:30,0024a4dc000025ea,offramp,1.41,1,\N,82
2014-04-03,05:33:30,0024a4dc00001c99,queue,1.88,1,\N,-1
2014-04-03,05:33:30,0024a4dc000013c6,slow,10.91,6,\N,72
2014-04-03,05:33:30,0024a4dc000013c6,fast,10.91,7,\N,86
2014-04-03,05:33:30,0024a4dc000013c6,onramp,1.88,1,\N,76
2014-04-03,05:33:30,0024a4dc00003444,slow,8.39,4,\N,-1
2014-04-03,05:33:30,0024a4dc00003444,fast,10.47,6,\N,-1
2014-04-03,05:33:30,0024a4dc00003444,offramp,9.56,4,\N,58
2014-04-03,05:33:30,0024a4dc000025ec,slow,39.58,2,\N,22
2014-04-03,05:33:30,0024a4dc000025ec,fast,31.85,10,\N,54
2014-04-03,05:33:30,0024a4dc000025ec,onramp,48.44,4,\N,20
2014-04-03,05:33:30,0024a4dc0000343e,middle,13.57,7,\N,60
2014-04-03,05:33:30,0024a4dc0000343e,right,45.03,6,\N,20
2014-04-03,05:33:30,0024a4dc0000343e,left,6.54,5,\N,76
2014-04-03,05:33:45,0024a4dc00003356,slow,1.88,1,\N,60
2014-04-03,05:33:45,0024a4dc00003356,fast,17.08,8,\N,66
2014-04-03,05:33:45,0024a4dc00003356,onramp,3.05,1,\N,70
2014-04-03,05:33:45,0024a4dc00003354,slow,2.73,2,\N,68
2014-04-03,05:33:45,0024a4dc00003354,fast,13.57,8,\N,90
2014-04-03,05:33:45,0024a4dc00003354,onramp,7.99,5,\N,74
2014-04-03,05:33:45,0024a4dc0000343c,slow,12.92,7,\N,68
2014-04-03,05:33:45,0024a4dc0000343c,fast,16.54,11,\N,84
2014-04-03,05:33:45,0024a4dc0000343b,onramp,0.00,0,\N,-1
2014-04-03,05:33:45,0024a4dc0000343b,offramp,1.54,1,\N,68
2014-04-03,05:33:45,0024a4dc0000343b,slow_entry,17.63,10,\N,78
2014-04-03,05:33:45,0024a4dc0000343b,fast_entry,20.05,14,\N,82
2014-04-03,05:33:45,0024a4dc0000343b,slow_exit,26.15,16,\N,78
2014-04-03,05:33:45,0024a4dc0000343b,fast_exit,9.95,6,\N,88
2014-04-03,05:33:45,0024a4dc00003445,onramp,1.93,1,\N,42
2014-04-03,05:33:45,0024a4dc00003445,offramp,6.72,3,\N,54
2014-04-03,05:33:45,0024a4dc00003445,slow_entry,22.75,7,\N,40
2014-04-03,05:33:45,0024a4dc00003445,fast_entry,40.85,9,\N,30
2014-04-03,05:33:45,0024a4dc00003445,slow_exit,21.51,6,\N,52
2014-04-03,05:33:45,0024a4dc00003445,fast_exit,20.14,8,\N,50
2014-04-03,05:33:45,0024a4dc00003357,slow,46.04,6,\N,22
2014-04-03,05:33:45,0024a4dc00003357,fast,90.87,1,\N,26
2014-04-03,05:33:45,0024a4dc00000ddd,slow,22.19,6,\N,34
2014-04-03,05:33:45,0024a4dc00000ddd,fast,33.41,8,\N,30
2014-04-03,05:33:45,0024a4dc00000ddd,offramp,3.50,1,\N,78
2014-04-03,05:33:45,0024a4dc00000ddd,queue,9.97,4,\N,42
2014-04-03,05:33:45,0024a4dc00003355,slow,40.22,6,\N,30
2014-04-03,05:33:45,0024a4dc00003355,fast,25.12,7,\N,40
2014-04-03,05:33:45,0024a4dc00003355,onramp,7.08,1,\N,46
2014-04-03,05:33:45,0024a4dc00003355,slow_bis,37.42,8,\N,26
2014-04-03,05:33:45,0024a4dc00003355,fast_bis,30.14,9,\N,36
2014-04-03,05:33:45,0024a4dc000021d1,slow,8.59,4,\N,60
2014-04-03,05:33:45,0024a4dc000021d1,fast,17.76,10,\N,68
2014-04-03,05:33:45,0024a4dc000021d1,offramp,9.58,3,\N,50
2014-04-03,05:33:45,0024a4dc0000343f,slow,10.10,5,\N,74
2014-04-03,05:33:45,0024a4dc0000343f,fast,9.60,7,\N,86
2014-04-03,05:33:45,0024a4dc0000343f,onramp,8.72,5,\N,64
2014-04-03,05:33:45,0024a4dc00001b5c,,0.00,0,\N,-1
2014-04-03,05:33:45,0024a4dc000025ea,slow,12.42,5,\N,64
2014-04-03,05:33:45,0024a4dc000025ea,fast,10.91,7,\N,80
2014-04-03,05:33:45,0024a4dc000025ea,offramp,1.80,1,\N,78
2014-04-03,05:33:45,0024a4dc00001c99,queue,14.48,5,\N,-1
2014-04-03,05:33:45,0024a4dc000013c6,slow,19.00,5,\N,72
2014-04-03,05:33:45,0024a4dc000013c6,fast,10.13,7,\N,84
2014-04-03,05:33:45,0024a4dc000013c6,onramp,1.61,1,\N,72
2014-04-03,05:33:45,0024a4dc00003444,slow,5.18,3,\N,-1
2014-04-03,05:33:45,0024a4dc00003444,fast,6.80,3,\N,-1
2014-04-03,05:33:45,0024a4dc00003444,offramp,2.84,1,\N,62
2014-04-03,05:33:45,0024a4dc000025ec,slow,31.76,5,\N,32
2014-04-03,05:33:45,0024a4dc000025ec,fast,15.91,7,\N,48
2014-04-03,05:33:45,0024a4dc000025ec,onramp,21.29,5,\N,24
2014-04-03,05:33:45,0024a4dc0000343e,middle,12.10,6,\N,68
2014-04-03,05:33:45,0024a4dc0000343e,right,60.43,3,\N,14
2014-04-03,05:33:45,0024a4dc0000343e,left,7.84,4,\N,70
2014-04-03,05:34:00,0024a4dc00003356,slow,9.25,5,\N,68
2014-04-03,05:34:00,0024a4dc00003356,fast,5.42,4,\N,76
2014-04-03,05:34:00,0024a4dc00003356,onramp,0.00,0,\N,-1
2014-04-03,05:34:00,0024a4dc00003354,slow,8.44,5,\N,72
2014-04-03,05:34:00,0024a4dc00003354,fast,5.34,4,\N,114
2014-04-03,05:34:00,0024a4dc00003354,onramp,7.76,4,\N,88
2014-04-03,05:34:00,0024a4dc0000343c,slow,17.58,10,\N,74
2014-04-03,05:34:00,0024a4dc0000343c,fast,20.81,13,\N,80
2014-04-03,05:34:00,0024a4dc0000343b,onramp,0.00,0,\N,-1
2014-04-03,05:34:00,0024a4dc0000343b,offramp,11.90,5,\N,62
2014-04-03,05:34:00,0024a4dc0000343b,slow_entry,8.39,5,\N,76
2014-04-03,05:34:00,0024a4dc0000343b,fast_entry,20.83,13,\N,78
2014-04-03,05:34:00,0024a4dc0000343b,slow_exit,19.71,12,\N,82
2014-04-03,05:34:00,0024a4dc0000343b,fast_exit,13.98,8,\N,84
2014-04-03,05:34:00,0024a4dc00003445,onramp,0.00,0,\N,-1
2014-04-03,05:34:00,0024a4dc00003445,offramp,6.82,3,\N,48
2014-04-03,05:34:00,0024a4dc00003445,slow_entry,24.47,7,\N,40
2014-04-03,05:34:00,0024a4dc00003445,fast_entry,27.40,8,\N,36
2014-04-03,05:34:00,0024a4dc00003445,slow_exit,18.72,3,\N,52
2014-04-03,05:34:00,0024a4dc00003445,fast_exit,17.80,9,\N,60
2014-04-03,05:34:00,0024a4dc00003357,slow,50.81,3,\N,16
2014-04-03,05:34:00,0024a4dc00003357,fast,82.21,2,\N,22
2014-04-03,05:34:00,0024a4dc00000ddd,slow,13.35,3,\N,30
2014-04-03,05:34:00,0024a4dc00000ddd,fast,38.50,7,\N,26
2014-04-03,05:34:00,0024a4dc00000ddd,offramp,6.29,3,\N,62
2014-04-03,05:34:00,0024a4dc00000ddd,queue,9.82,3,\N,32
2014-04-03,05:34:00,0024a4dc00003355,slow,38.19,7,\N,28
2014-04-03,05:34:00,0024a4dc00003355,fast,26.98,8,\N,40
2014-04-03,05:34:00,0024a4dc00003355,onramp,17.24,5,\N,36
2014-04-03,05:34:00,0024a4dc00003355,slow_bis,39.89,7,\N,30
2014-04-03,05:34:00,0024a4dc00003355,fast_bis,27.68,8,\N,38
2014-04-03,05:34:00,0024a4dc000021d1,slow,18.62,10,\N,60
2014-04-03,05:34:00,0024a4dc000021d1,fast,19.93,9,\N,68
2014-04-03,05:34:00,0024a4dc000021d1,offramp,2.60,1,\N,54
2014-04-03,05:34:00,0024a4dc0000343f,slow,10.81,6,\N,70
2014-04-03,05:34:00,0024a4dc0000343f,fast,16.29,9,\N,72
2014-04-03,05:34:00,0024a4dc0000343f,onramp,7.81,5,\N,66
2014-04-03,05:34:00,0024a4dc00001b5c,,4.58,2,\N,-1
2014-04-03,05:34:00,0024a4dc000025ea,slow,16.07,4,\N,64
2014-04-03,05:34:00,0024a4dc000025ea,fast,18.62,9,\N,78
2014-04-03,05:34:00,0024a4dc000025ea,offramp,13.10,6,\N,64
2014-04-03,05:34:00,0024a4dc00001c99,queue,8.07,2,\N,-1
2014-04-03,05:34:00,0024a4dc000013c6,slow,17.96,4,\N,66
2014-04-03,05:34:00,0024a4dc000013c6,fast,8.85,4,\N,86
2014-04-03,05:34:00,0024a4dc000013c6,onramp,0.00,0,\N,-1
2014-04-03,05:34:00,0024a4dc00003444,slow,8.85,4,\N,-1
2014-04-03,05:34:00,0024a4dc00003444,fast,2.84,2,\N,-1
2014-04-03,05:34:00,0024a4dc00003444,offramp,1.77,1,\N,60
2014-04-03,05:34:00,0024a4dc000025ec,slow,53.26,6,\N,26
2014-04-03,05:34:00,0024a4dc000025ec,fast,30.36,8,\N,46
2014-04-03,05:34:00,0024a4dc000025ec,onramp,0.00,0,\N,-1
2014-04-03,05:34:00,0024a4dc0000343e,middle,14.75,4,\N,68
2014-04-03,05:34:00,0024a4dc0000343e,right,70.52,3,\N,14
2014-04-03,05:34:00,0024a4dc0000343e,left,2.06,1,\N,68
2014-04-03,05:34:15,0024a4dc00003356,slow,11.50,4,\N,64
2014-04-03,05:34:15,0024a4dc00003356,fast,16.54,9,\N,72
2014-04-03,05:34:15,0024a4dc00003356,onramp,18.05,9,\N,60
2014-04-03,05:34:15,0024a4dc00003354,slow,0.00,0,\N,-1
2014-04-03,05:34:15,0024a4dc00003354,fast,7.37,6,\N,94
2014-04-03,05:34:15,0024a4dc00003354,onramp,9.17,6,\N,80
2014-04-03,05:34:15,0024a4dc0000343c,slow,11.02,6,\N,76
2014-04-03,05:34:15,0024a4dc0000343c,fast,17.01,11,\N,80
2014-04-03,05:34:15,0024a4dc0000343b,onramp,2.60,1,\N,-1
2014-04-03,05:34:15,0024a4dc0000343b,offramp,4.87,2,\N,64
2014-04-03,05:34:15,0024a4dc0000343b,slow_entry,12.19,7,\N,76
2014-04-03,05:34:15,0024a4dc0000343b,fast_entry,18.46,12,\N,86
2014-04-03,05:34:15,0024a4dc0000343b,slow_exit,17.07,12,\N,82
2014-04-03,05:34:15,0024a4dc0000343b,fast_exit,10.89,6,\N,88
2014-04-03,05:34:15,0024a4dc00003445,onramp,0.00,0,\N,-1
2014-04-03,05:34:15,0024a4dc00003445,offramp,4.61,2,\N,50
2014-04-03,05:34:15,0024a4dc00003445,slow_entry,24.39,4,\N,44
2014-04-03,05:34:15,0024a4dc00003445,fast_entry,24.39,9,\N,48
2014-04-03,05:34:15,0024a4dc00003445,slow_exit,25.12,9,\N,52
2014-04-03,05:34:15,0024a4dc00003445,fast_exit,28.95,13,\N,58
2014-04-03,05:34:15,0024a4dc00003357,slow,69.79,1,\N,8
2014-04-03,05:34:15,0024a4dc00003357,fast,32.32,7,\N,22
2014-04-03,05:34:15,0024a4dc00000ddd,slow,45.73,6,\N,22
2014-04-03,05:34:15,0024a4dc00000ddd,fast,38.05,5,\N,18
2014-04-03,05:34:15,0024a4dc00000ddd,offramp,0.00,0,\N,-1
2014-04-03,05:34:15,0024a4dc00000ddd,queue,10.86,3,\N,46
2014-04-03,05:34:15,0024a4dc00003355,slow,45.07,5,\N,30
2014-04-03,05:34:15,0024a4dc00003355,fast,40.36,9,\N,38
2014-04-03,05:34:15,0024a4dc00003355,onramp,14.61,4,\N,36
2014-04-03,05:34:15,0024a4dc00003355,slow_bis,31.86,9,\N,30
2014-04-03,05:34:15,0024a4dc00003355,fast_bis,37.38,10,\N,36
2014-04-03,05:34:15,0024a4dc000021d1,slow,16.64,6,\N,60
2014-04-03,05:34:15,0024a4dc000021d1,fast,22.33,13,\N,68
2014-04-03,05:34:15,0024a4dc000021d1,offramp,0.96,1,\N,76
2014-04-03,05:34:15,0024a4dc0000343f,slow,14.52,8,\N,64
2014-04-03,05:34:15,0024a4dc0000343f,fast,17.51,10,\N,76
2014-04-03,05:34:15,0024a4dc0000343f,onramp,3.59,2,\N,62
2014-04-03,05:34:15,0024a4dc00001b5c,,2.76,1,\N,-1
2014-04-03,05:34:15,0024a4dc000025ea,slow,11.15,7,\N,68
2014-04-03,05:34:15,0024a4dc000025ea,fast,6.30,4,\N,78
2014-04-03,05:34:15,0024a4dc000025ea,offramp,1.69,1,\N,56
2014-04-03,05:34:15,0024a4dc00001c99,queue,0.00,0,\N,-1
2014-04-03,05:34:15,0024a4dc000013c6,slow,14.35,6,\N,64
2014-04-03,05:34:15,0024a4dc000013c6,fast,10.34,6,\N,76
2014-04-03,05:34:15,0024a4dc000013c6,onramp,7.96,6,\N,74
2014-04-03,05:34:15,0024a4dc00003444,slow,5.49,3,\N,-1
2014-04-03,05:34:15,0024a4dc00003444,fast,5.21,2,\N,-1
2014-04-03,05:34:15,0024a4dc00003444,offramp,9.92,2,\N,66
2014-04-03,05:34:15,0024a4dc000025ec,slow,33.23,6,\N,26
2014-04-03,05:34:15,0024a4dc000025ec,fast,20.29,6,\N,44
2014-04-03,05:34:15,0024a4dc000025ec,onramp,7.42,2,\N,-1
2014-04-03,05:34:15,0024a4dc0000343e,middle,25.08,8,\N,44
2014-04-03,05:34:15,0024a4dc0000343e,right,47.96,4,\N,10
2014-04-03,05:34:15,0024a4dc0000343e,left,8.80,3,\N,76
2014-04-03,05:34:30,0024a4dc00003356,slow,6.95,3,\N,62
2014-04-03,05:34:30,0024a4dc00003356,fast,23.24,13,\N,68
2014-04-03,05:34:30,0024a4dc00003356,onramp,11.38,5,\N,58
2014-04-03,05:34:30,0024a4dc00003354,slow,1.51,1,\N,72
2014-04-03,05:34:30,0024a4dc00003354,fast,14.73,9,\N,86
2014-04-03,05:34:30,0024a4dc00003354,onramp,12.83,6,\N,80
2014-04-03,05:34:30,0024a4dc0000343c,slow,13.83,8,\N,82
2014-04-03,05:34:30,0024a4dc0000343c,fast,11.77,7,\N,88
2014-04-03,05:34:30,0024a4dc0000343b,onramp,0.00,0,\N,-1
2014-04-03,05:34:30,0024a4dc0000343b,offramp,13.03,7,\N,68
2014-04-03,05:34:30,0024a4dc0000343b,slow_entry,16.35,9,\N,70
2014-04-03,05:34:30,0024a4dc0000343b,fast_entry,16.72,10,\N,76
2014-04-03,05:34:30,0024a4dc0000343b,slow_exit,17.21,10,\N,78
2014-04-03,05:34:30,0024a4dc0000343b,fast_exit,10.57,6,\N,84
2014-04-03,05:34:30,0024a4dc00003445,onramp,0.00,0,\N,-1
2014-04-03,05:34:30,0024a4dc00003445,offramp,2.66,1,\N,56
2014-04-03,05:34:30,0024a4dc00003445,slow_entry,29.75,8,\N,40
2014-04-03,05:34:30,0024a4dc00003445,fast_entry,34.60,6,\N,36
2014-04-03,05:34:30,0024a4dc00003445,slow_exit,20.59,6,\N,40
2014-04-03,05:34:30,0024a4dc00003445,fast_exit,23.06,8,\N,48
2014-04-03,05:34:30,0024a4dc00001b67,slow,27.44,7,\N,34
2014-04-03,05:34:30,0024a4dc00001b67,fast,5.79,3,\N,44
2014-04-03,05:34:30,0024a4dc00001b67,onramp,30.60,7,\N,36
2014-04-03,05:34:30,0024a4dc00001b67,middle,0.00,0,\N,-1
2014-04-03,05:34:30,0024a4dc00003357,slow,23.75,5,\N,20
2014-04-03,05:34:30,0024a4dc00003357,fast,21.45,8,\N,36
2014-04-03,05:34:30,0024a4dc00000ddd,slow,29.39,5,\N,16
2014-04-03,05:34:30,0024a4dc00000ddd,fast,50.01,4,\N,16
2014-04-03,05:34:30,0024a4dc00000ddd,offramp,6.02,3,\N,62
2014-04-03,05:34:30,0024a4dc00000ddd,queue,8.28,2,\N,40
2014-04-03,05:34:30,0024a4dc00003355,slow,39.54,8,\N,28
2014-04-03,05:34:30,0024a4dc00003355,fast,24.45,7,\N,34
2014-04-03,05:34:30,0024a4dc00003355,onramp,9.40,3,\N,46
2014-04-03,05:34:30,0024a4dc00003355,slow_bis,48.72,9,\N,28
2014-04-03,05:34:30,0024a4dc00003355,fast_bis,27.76,9,\N,44
2014-04-03,05:34:30,0024a4dc000021d1,slow,16.46,7,\N,64
2014-04-03,05:34:30,0024a4dc000021d1,fast,17.20,10,\N,70
2014-04-03,05:34:30,0024a4dc000021d1,offramp,0.00,0,\N,-1
2014-04-03,05:34:30,0024a4dc0000343f,slow,14.96,10,\N,70
2014-04-03,05:34:30,0024a4dc0000343f,fast,14.45,9,\N,78
2014-04-03,05:34:30,0024a4dc0000343f,onramp,0.00,0,\N,-1
2014-04-03,05:34:30,0024a4dc00001b5c,,2.29,1,\N,-1
2014-04-03,05:34:30,0024a4dc000025ea,slow,14.79,7,\N,68
2014-04-03,05:34:30,0024a4dc000025ea,fast,22.60,13,\N,74
2014-04-03,05:34:30,0024a4dc000025ea,offramp,0.00,0,\N,-1
2014-04-03,05:34:30,0024a4dc00001c99,queue,6.72,2,\N,-1
2014-04-03,05:34:30,0024a4dc000013c6,slow,24.77,8,\N,64
2014-04-03,05:34:30,0024a4dc000013c6,fast,15.60,10,\N,82
2014-04-03,05:34:30,0024a4dc000013c6,onramp,3.03,2,\N,76
2014-04-03,05:34:30,0024a4dc00003444,slow,9.58,3,\N,-1
2014-04-03,05:34:30,0024a4dc00003444,fast,7.01,5,\N,-1
2014-04-03,05:34:30,0024a4dc00003444,offramp,4.73,1,\N,70
2014-04-03,05:34:30,0024a4dc000025ec,slow,51.99,2,\N,14
2014-04-03,05:34:30,0024a4dc000025ec,fast,10.26,5,\N,60
2014-04-03,05:34:30,0024a4dc000025ec,onramp,23.80,2,\N,26
2014-04-03,05:34:30,0024a4dc0000343e,middle,17.50,5,\N,52
2014-04-03,05:34:30,0024a4dc0000343e,right,52.29,3,\N,16
2014-04-03,05:34:30,0024a4dc0000343e,left,10.39,5,\N,66
2014-04-03,05:34:45,0024a4dc00003356,slow,19.35,6,\N,56
2014-04-03,05:34:45,0024a4dc00003356,fast,19.52,11,\N,66
2014-04-03,05:34:45,0024a4dc00003356,onramp,0.00,0,\N,-1
2014-04-03,05:34:45,0024a4dc00003354,slow,3.31,2,\N,76
2014-04-03,05:34:45,0024a4dc00003354,fast,16.13,11,\N,82
2014-04-03,05:34:45,0024a4dc00003354,onramp,16.55,10,\N,72
2014-04-03,05:34:45,0024a4dc0000343c,slow,11.07,7,\N,78
2014-04-03,05:34:45,0024a4dc0000343c,fast,5.94,5,\N,96
2014-04-03,05:34:45,0024a4dc0000343b,onramp,7.55,2,\N,-1
2014-04-03,05:34:45,0024a4dc0000343b,offramp,0.69,1,\N,58
2014-04-03,05:34:45,0024a4dc0000343b,slow_entry,10.57,6,\N,74
2014-04-03,05:34:45,0024a4dc0000343b,fast_entry,13.46,9,\N,78
2014-04-03,05:34:45,0024a4dc0000343b,slow_exit,21.43,13,\N,82
2014-04-03,05:34:45,0024a4dc0000343b,fast_exit,12.79,7,\N,84
2014-04-03,05:34:45,0024a4dc00003445,onramp,10.60,3,\N,44
2014-04-03,05:34:45,0024a4dc00003445,offramp,4.79,2,\N,62
2014-04-03,05:34:45,0024a4dc00003445,slow_entry,22.29,5,\N,30
2014-04-03,05:34:45,0024a4dc00003445,fast_entry,45.12,3,\N,14
2014-04-03,05:34:45,0024a4dc00003445,slow_exit,18.01,5,\N,38
2014-04-03,05:34:45,0024a4dc00003445,fast_exit,34.97,7,\N,32
2014-04-03,05:34:45,0024a4dc00001b67,slow,39.65,7,\N,24
2014-04-03,05:34:45,0024a4dc00001b67,fast,0.92,0,\N,-1
2014-04-03,05:34:45,0024a4dc00001b67,onramp,28.44,6,\N,32
2014-04-03,05:34:45,0024a4dc00001b67,middle,1.69,1,\N,-1
2014-04-03,05:34:45,0024a4dc00003357,slow,44.27,6,\N,26
2014-04-03,05:34:45,0024a4dc00003357,fast,20.44,8,\N,44
2014-04-03,05:34:45,0024a4dc00000ddd,slow,21.47,3,\N,22
2014-04-03,05:34:45,0024a4dc00000ddd,fast,21.24,7,\N,34
2014-04-03,05:34:45,0024a4dc00000ddd,offramp,3.98,2,\N,74
2014-04-03,05:34:45,0024a4dc00000ddd,queue,13.96,4,\N,36
2014-04-03,05:34:45,0024a4dc00003355,slow,21.71,5,\N,26
2014-04-03,05:34:45,0024a4dc00003355,fast,39.23,9,\N,36
2014-04-03,05:34:45,0024a4dc00003355,onramp,4.92,1,\N,28
2014-04-03,05:34:45,0024a4dc00003355,slow_bis,46.22,7,\N,32
